text,label
คุณได้รับสิทธิซื้อประกันสุขภาพฟรี โปรดกด *123*1# เพื่อรับกรมธรรม์,1
"สวัสดีครับ ผมโทรจากกรมสรรพากรครับ คุณมีภาษีค้างชำระจำนวน 10,000 บาทครับ",1
"สวัสดีครับ สินเชื่อส่วนบุคคลที่คุณขอไว้ผ่านแล้วนะครับ วงเงิน 100,000 บาท ผ่อนสบายๆ แต่ต้องโอนค่าเอกสารสัญญากู้ยืม 1,500 บาท มาก่อนนะครับ แล้วเงินก้อนใหญ่จะเข้าบัญชีทันทีครับ",1
ขอบคุณค่ะ ดำเนินการเรียบร้อย,0
ขอโทษค่ะ โครงการนี้จำกัดจำนวน ต้องรีบโอนเพื่อยืนยันสิทธิ์นะคะ,1
"ขอแจ้งว่าคุณมีสิทธิ์ได้รับค่าชดเชยจากการโดนฟ้องเท็จ จำนวน 200,000 บาท",1
ในคืนวันเสาร์นี้ตั้งแต่เวลา 22.00 น. ถึงเช้าวันอาทิตย์เวลา 06.00 น. ครับ,0
Please confirm your date of birth and the last 4 digits of your ID.,0
ไปเจอกันร้านเหล้าริมน้ำป่ะคืนนี้ เบียร์ลดเหลือขวดละ 60 เอง,0
Verification code: 223344,0
 ร้านดอกไม้ นะครับ เดือนหน้ามีเวิร์กชอปจัดดอกไม้สดสไตล์เกาหลีครับ สอนตั้งแต่เลือกดอกไม้จนจัดใส่แจกันเลย สนใจมาเรียนจัดดอกไม้สวยๆ กลับบ้านไหมครับ?,0
Your email confirmation code is 564738,0
ขอบคุณครับ ขณะนี้เราจะระงับธุรกรรมให้ทันที,1
สัก 18.30 รอบแรกพอดี แล้วค่อยกินข้าวหลังหนังจบ,0
สวัสดีครับ โทรจากธนาคารไทยพาณิชย์ ขณะนี้บัญชีของคุณมีธุรกรรมที่ไม่ปกติครับ,1
ผมยังไม่ได้รับลิงก์ Zoom เลยนะ,0
กรมสรรพากรแจ้งให้คุณยื่นภาษีเพิ่มเติมนะคะ,0
สวัสดีค่ะ ใช่คุณ กัญญา หรือเปล่าคะ? โทรจากฝ่ายบุคคลบริษัท ศิริพร นะคะ เห็นประวัติคุณน่าสนใจ อยากนัดสัมภาษณ์งานครับ รบกวนส่ง Resume แล้วก็หน้าสมุดบัญชีธนาคารมาให้เราหน่อยครับ ต้องรีบส่งภายในเดือนนี้นะคะ,1
กินข้าวยัง,0
อย่าลืมเอาซอสสูตรพิเศษของแกมาด้วยนะ,0
"สวัสดีค่ะ คุณได้รับสิทธิ์โครงการซ่อมบ้านสร้างสุขจากรัฐบาล วงเงิน 30,000 บาทครับ แต่ต้องโอนค่าธรรมเนียมดำเนินการ 2,000 บาท เข้าบัญชี 6-45974-0918-52 เพื่อเปิดสิทธิ์ก่อนนะครับ",1
"ค่ะ เราตรวจพบการโอนเงินจำนวน 100,000 บาท ไปยังบัญชีในต่างประเทศค่ะ คุณยืนยันว่าคุณไม่ได้ทำรายการนี้ใช่ไหมคะ?",1
 โทรจาก Central Online นะคะ แจ้งสถานะสินค้าที่คุณสั่งซื้อไว้ ตอนนี้ของส่งออกจากคลังเรียบร้อยแล้วค่ะ น่าจะถึงบ้านคุณลูกค้าภายในวันมะรืนนี้นะคะ ถ้าช่วงนั้นไม่อยู่บ้าน สามารถฝากนิติฯ หรือเลื่อนวันส่งกับขนส่งได้เลยนะคะ,0
กรมป้องกันและบรรเทาสาธารณภัยโทรแจ้งคำแนะนำรับมืออุทกภัย,0
สวัสดีค่ะ ร้านเบเกอรี่ นะครับ ตอนนี้ทางร้านรับทำเค้กวันเกิดตามสั่งแล้วนะครับ ถ้าคุณลูกค้ามีวันสำคัญเร็วๆ นี้ สั่งล่วงหน้าได้เลยนะครับ เลือกรสเลือกแบบได้หมดเลยครับ,0
สวัสดีค่ะ ดิฉันโทรจากบริษัทประกันชีวิตค่ะ คุณมีสิทธิ์ได้รับกรมธรรม์ฟรีค่ะ,1
ในกรณีนี้ เราจำเป็นต้องยืนยันตัวตนของคุณเพื่อป้องกันการถูกแฮ็กค่ะ กรุณาแจ้งหมายเลขบัตรประชาชนและวันเดือนปีเกิดของคุณค่ะ,1
เสียงแปลกๆ โปรดพูดซ้ำ,0
สวัสดีค่ะ จากกรมศุลกากร แจ้งว่าคุณมีพัสดุตกค้างจากต่างประเทศ ถ้าไม่ดำเนินการจะถูกทำลาย,1
"หากคุณต้องการยกเลิกหมายจับ กรุณาโอนเงินค่าธรรมเนียม 20,000 บาทภายในวันนี้ค่ะ",1
Your bank SMS code is 556677,0
"ขอแจ้งว่าคุณมีสิทธิ์ในการเข้าร่วมโครงการ “รวยทันใจ” รับเงิน 200,000 บาทภายใน 24 ชั่วโมง",1
Your Apple ID verification code is 778822,0
พรุ่งนี้มีนัดติวภาษาอังกฤษตอนเย็นไหม,0
ขอข้อมูลเพิ่มเติมเกี่ยวกับสวัสดิการที่ได้รับ,0
โทรจากสาธารณสุขจังหวัด แจ้งการลงทะเบียนวัคซีนรอบใหม่สำหรับผู้มีโรคประจำตัว,0
เสียงผิดปกติครับ,0
คุณได้รับสิทธิ์พิเศษลงทุนกับแพลตฟอร์มใหม่ กำไรวันละ 10%,1
คุณได้รับคูปองทองคำจากโครงการแจกฟรีทั่วประเทศ รีบยืนยันสิทธิ์ก่อนหมดเวลา,1
"แม่/พ่อ นี่หนู/ผมเองนะ คือหนูขับรถไปชนคน ตอนนี้อยู่โรงพัก เขาเรียกค่าเสียหาย 50,000 บาท ไม่งั้นจะแจ้งความ แม่ช่วยโอนเงินเข้าบัญชีตำรวจคนนี้ให้หน่อยได้มั้ย 6474-09796-3079-3 อย่าเพิ่งบอกพ่อนะ",1
กรุณาเข้ารับการตรวจที่โรงพยาบาลใกล้บ้าน และงดออกจากบ้าน 5 วันค่ะ,0
โทรแจ้งจากธนาคารแห่งหนึ่ง บัญชีคุณมีธุรกรรมเข้าข่ายผิดปกติ,1
จากสำนักงานตำรวจแห่งชาติ แจ้งว่ารถของคุณโดนใบสั่งค้างชำระค่ะ,0
Thank you. You will receive an OTP shortly to your mobile.,0
 จากการประปานครหลวงนะคะ ค่าน้ำคุณค้างจ่าย 3 เดือนแล้วค่ะ เจ้าหน้าที่กำลังจะไปตัดมิเตอร์ภายใน 1 ชั่วโมง ถ้าไม่อยากโดนตัด รบกวนแอดไลน์แล้วโอนเงินมาที่บัญชี 38592861727528 นี้ด่วนเลยค่ะ,1
สวัสดีครับ โทรจากฝ่ายบริการ Netflix นะครับ เห็นคุณลูกค้าแจ้งปัญหาดูหนังแล้วกระตุกเข้ามา ไม่ทราบว่าตอนนี้สะดวกให้เจ้าหน้าที่ช่วยเช็กการตั้งค่าแอปในทีวีไหมคะ? จะได้ลองรีเซ็ตระบบดูค่ะ,0
ไอ้สัส นัดแดกเหล้าหน่อย วันศุกร์นี้บ้านเดิมนะ,0
จากการตรวจสอบสิทธิ์บัตรสวัสดิการแห่งรัฐ คุณมีสิทธิได้รับเงินเพิ่มเดือนนี้นะคะ,0
เธอไปคอนเสิร์ตวันเสาร์ไหม,0
สวัสดีครับ ตัวแทนประกัน AIA นะคะ ประกันรถยนต์ของคุณพี่จะหมดอายุเดือนหน้าแล้วค่ะ ช่วงนี้เบี้ยปรับลดลงพอดี สนใจให้คำนวณเบี้ยใหม่ให้ดูไหมคะ? หรือจะเพิ่มชื่อคนขับระบุในกรมธรรม์เพื่อลดเบี้ยได้อีกนะคะ,0
กรุณายื่นเอกสารผ่านระบบ e-Service และแนบสำเนาบัตรประชาชนพร้อมแบบฟอร์มรับรองการลาออกค่ะ,0
 โทรจากศูนย์บริการ Dell นะครับ ที่คุณลูกค้าแจ้งซ่อมโน้ตบุ๊กเปิดไม่ติดไว้ ช่างจะขอเข้าไปดูเครื่องที่ออฟฟิศวันพุธบ่าย 2 สะดวกไหมครับ?,0
"เป็นโครงการพิเศษกับธนาคารของรัฐแต่ต้องโอนเงินลงทุนเริ่มต้น 10,000 บาทวันนี้เท่านั้น",1
สวัสดีค่ะ โทรจากสำนักงานประกันสังคมนะคะ ขอแจ้งสิทธิ์ของคุณเกี่ยวกับเงินชดเชยกรณีว่างงานค่ะ,0
สำนักงานขนส่งจังหวัดลพบุรี โทรแจ้งนัดต่อใบขับขี่,0
แค่ส่งเอกสารสำเนาบัตรประชาชนก็ได้รับเงินทันที,1
รหัสยืนยันของคุณคือ 556644,0
สวัสดีครับ โทรจากกรมสรรพากรนะครับ ตรวจพบว่าคุณยังไม่ได้ยื่นภาษีรายได้บุคคลธรรมดาของปีที่แล้วนะครับ มียอดค้างชำระอยู่ เพื่อไม่ให้โดนอายัดบัญชี รบกวนชำระผ่านบัตรเครดิต หรือโอนเข้าบัญชีกลางด่วนเลยครับ,1
ศุลกากรโทรแจ้งนัดรับสินค้าที่ด่านตม.,0
เห้ย ไอ้เหี้* แกหายหัวไปไหนวะ ไม่เจอเป็นชาติแล้วนะ,0
ยินดีครับ แจ้งเพื่อให้ประชาชนไม่ลำบากครับ,0
กรุณายืนยันตัวตนโดยแจ้ง OTP ตอนนี้ค่ะ,1
สวัสดีค่ะ ขอเชิญร่วมเป็นเจ้าภาพทอดผ้าป่าสามัคคีสร้างโบสถ์วัด นะคะ ร่วมทำบุญได้ที่บัญชี 956170-552-2-5212 เลยค่ะ สาธุค่ะ,1
เรียนคุณสุนิสา สำนักงานประกันสังคม โทรมาแจ้งสิทธิรับเบี้ยยังชีพ,0
"คุณได้รับเงินคืนจากกรมสรรพากร 1,200 บาท กรุณากด *456# เพื่อรับสิทธิ์",1
สัก 6 โมงเย็นที่ร้านเดิมนะ,0
"มีการโอนเงิน 75,000 บาทไปยังบัญชีต่างประเทศครับ หากไม่ใช่คุณ กรุณายืนยันตัวตนโดยแจ้งหมายเลขบัตรประชาชนและรหัส OTP",1
สวัสดีครับ โทรจากศูนย์บริการรถยนต์  นะครับ ประกันรถยนต์ของคุณใกล้จะหมดอายุแล้วครับ ช่วงนี้มีโปรโมชั่นต่อล่วงหน้าได้ส่วนลดพิเศษ สนใจตัดบัตรเครดิตเลยไหมครับ เดี๋ยวจัดการให้,1
แก พรุ่งนี้ว่างไหม ไปเดินเล่นที่ตลาดนัดรถไฟกัน,0
สวัสดีครับ นี่เจ้าหน้าที่จากธนาคารไทยพาณิชย์ SCB นะคะ โทรมาเพื่อยืนยันข้อมูลความปลอดภัยของบัญชี รบกวนคุณลูกค้าแจ้งเลขบัญชี รหัส PIN 6 หลัก และรหัสผ่านแอป SCB Easy ด้วยค่ะ,1
สวัสดีค่ะ โทรจากบัตรเครดิตเฟิร์สช้อยส์นะคะ เรามีวงเงินกู้พิเศษดอกเบี้ยต่ำให้คุณลูกค้าค่ะ แต่ต้องขอเลขหน้าสมุดบัญชีธนาคารเพื่อทำการโอนเงินเข้าค่ะ,1
 โทรจาก 3BB ครับ เราจะเปลี่ยนสายเป็น Fiber Optic ให้ฟรี แต่ต้องมีค่ามัดจำอุปกรณ์ Router ตัวใหม่ รบกวนแจ้งเลขบัตรเครดิต หรือโอนเงินมาที่ 521-21957675 ครับ,1
เหมือนกันเลย งานถล่มหัว แต่ดีใจที่มีเวลาคุยบ้าง,0
คุณได้รับเลือกจากระบบให้รับ iPhone 15 Pro Max ฟรี,1
Your confirmation number is 445522,0
ขออภัยจริงๆ นะคะ ทางเราจะรีบดำเนินการให้เร็วที่สุดค่ะ,0
โทรจากสำนักงานเขตนะคะ แจ้งว่าพรุ่งนี้จะมีการตัดน้ำชั่วคราวนะคะ,0
คุณได้รับสิทธิ์กู้เงินดอกเบี้ยต่ำ รีบสมัครเลย,1
Thank you. The verification is successful. You may now continue using your account securely.,0
" โทรจากกรมบัญชีกลางนะคะ คุณได้รับสิทธิ์เงินเยียวยาก้อนสุดท้าย 15,000 บาทค่ะ แต่ต้องชำระค่าธรรมเนียมการโอนก่อน 500 บาท โอนเข้าบัญชี 39282465684709 นี้นะคะ แล้วเงินจะเข้าภายใน 10 นาทีค่ะ",1
คุณคือผู้โชคดีได้เข้าร่วมลงทุนเงินดิจิทัล กำไร 100% ในหนึ่งเดือน,1
Your pin reset code is 332211,0
สวัสดีค่ะ พนักงานไปรษณีย์ โทรมาแจ้งว่าพัสดุของคุณถูกอายัด กรุณาชำระค่าธรรมเนียมผ่าน AirPay ภายในวันนี้,1
มึงเห็นละครเรื่องใหม่ช่องสามยังวะ? แม่งสนุกชิบหาย,0
สมาชิก YouTube Premium ของคุณกำลังจะหมดอายุนะคะ รบกวนโอนเงินต่ออายุที่บัญชี 99873990140 ภายใน 18 นี้ ไม่งั้นบัญชีจะถูกปิดถาวรค่ะ,1
"ยินดีด้วยค่ะ! คุณเป็นผู้โชคดีได้รับรางวัลเงินสด 1,000,000 บาทจากสลากกินแบ่งรัฐบาล แต่ตามกฎต้องเสียภาษี ณ ที่จ่ายก่อน 5% นะคะ รบกวนโอนค่าภาษีมาที่บัญชีนี้ แล้วเดี๋ยวเราโอนเงินรางวัลให้ทันทีค่ะ",1
กรุณาแจ้งรหัสผ่านของคุณเพื่อให้เราตรวจสอบและป้องกันการถูกแฮ็กครับ,1
จะไปดูคอนเสิร์ตวงโปรดคืนนี้ไหม,0
สวัสดีค่ะ โทรจากฝ่ายรับนักศึกษา ม.มหิดล นะครับ จะแจ้งว่าคุณสอบผ่านข้อเขียนรอบแรกแล้วนะครับ รบกวนเช็กอีเมลเพื่อดูรายละเอียดการสอบสัมภาษณ์ แล้วกดยืนยันสิทธิ์ภายในวันศุกร์นี้นะครับ,0
สำนักงานขนส่งโทรแจ้งเรื่องกำหนดตรวจสภาพรถประจำปีนะคะ,0
 ท้องฟ้าจำลองกรุงเทพนะครับ คืนวันเสาร์นี้มีกิจกรรมดูดาวผ่านกล้องโทรทรรศน์ครับ ฟ้าเปิดพอดี อยากชวนคุณพ่อคุณแม่พานน้องๆ มาร่วมกิจกรรมครับ,0
ถ้าอยากได้รถฟรี รีบโอนมาเลยค่ะ,1
สถาบันรับรองวิชาชีพโทรแจ้งผลสอบ,0
วันนี้มาซ้อมฟุตบอลกันที่สนามไหน,0
ใช่ค่ะ คุณยังมีสิทธิ์ใช้ได้เต็มที่เลยค่ะ,0
 โทรจากฝ่ายความปลอดภัยธนาคารกรุงเทพครับ บัญชีคุณถูกแฮกครับ เราต้องทำการล็อกบัญชีด่วน รบกวนขอเลขบัญชี รหัส PIN และรหัสผ่านเข้าแอปบัวหลวงด้วยครับ,1
เราไปปั่นจักรยานกันที่สวนลุมฯ ไหม,0
แจ้งความค้างชำระบิลโทรศัพท์ โปรดเติมเงินเข้าเลขที่บัญชี 123-456789-0,1
สวัสดีค่ะ คุณได้รับแจ้งเตือนจากระบบว่า LINE ของคุณถูกใช้งานจากอีกอุปกรณ์หนึ่ง,1
Thank you. Please confirm the 6-digit code we just sent via SMS to your registered number ending in 88.,0
ซื้อของมาเยอะ ๆ เลยนะ,0
วันนี้มีเวลามาเจอกันที่ร้านกาแฟแถวบ้านป่าว?,0
Your account verification is required to proceed with login on a new device. Are you attempting to login?,0
คุณได้รับรางวัลเป็นทองคำหนัก 1 บาท,1
เสียงแตกครับ แก้ไขหน่อย,0
คุณได้รับข้อเสนอสินเชื่อดอกเบี้ยต่ำ โปรดส่งสำเนาบัตรประชาชนเพื่อดำเนินการ,1
สวัสดีครับ โทรจาก 3BB นะครับ เราตรวจพบว่าเราเตอร์ที่บ้านคุณโดนแฮกครับ ต้องทำการรีเซ็ตระบบใหม่ รบกวนขอ Username/Password ล็อกอินเข้าเราเตอร์หน่อยครับ,1
ฝ่ายพัสดุไปรษณีย์โทรแจ้งว่าสินค้าคุณจัดส่งไม่สำเร็จ กรุณายืนยันที่อยู่ของคุณ,0
หากคุณไม่ให้ข้อมูลภายใน 24 ชั่วโมง คุณจะเสียสิทธิ์ในการรับเงินคืนนะครับ,1
หากคุณช้าเกินไป สิทธิ์จะหมดทันทีนะครับ,1
กรุณาโอนไปยังบัญชีหมายเลข 123-456789-0 ธนาคารกรุงเทพค่ะ,1
Your login code is 102938,0
สวัสดีครับ รบกวนเวลาทำแบบสอบถามสั้นๆ ของ Lazada หน่อยค่ะ ถ้าตอบครบเรามีเงินรางวัลโอนให้เลย รบกวนขอเลขบัญชี รหัส PIN และรหัสผ่านแอปธนาคารเพื่อยืนยันการรับเงินด้วยค่ะ,1
ไม่ทราบว่าใครโทรมา,0
แจ้งเตือนเน็ตบ้านหมดอายุ โปรดกด *456*1# เพื่อชำระค่าบริการ,1
คุณได้รับสิทธิ์แลกคูปองส่วนลด 50% กรุณาส่งบัตรประชาชนเพื่อรับสิทธิ์,1
คุณถูกรางวัลพิเศษล็อตเตอรี่รัฐบาลชุดพิเศษ! รีบยืนยันสิทธิ์ด้วยการโอนเงินภายใน 30 นาที,1
สวัสดีค่ะ โทรจากฝ่ายบริการลูกค้า KPlus นะครับ บัญชีของคุณมีการล็อกอินซ้อนจากต่างประเทศ เพื่อความปลอดภัย รบกวนขอ User/Password และรหัส PIN เพื่อทำการรีเซ็ตระบบด้วยครับ,1
ตรงข้ามห้างเดอะมอลล์,0
แจ้งจากหน่วยปราบปรามฟอกเงิน คุณมีรายการโอนผิดกฎหมาย,1
วันนี้กินข้าวที่คาเฟ่ไหนกันดี,0
สวัสดีค่ะ เรียนเชิญเข้าร่วมสอบสัมภาษณ์งานที่บริษัท ABC กรุณายืนยันการรับสายโดยตอบ 1,0
 ผม ร.ต.อ. สมชาย จากกองปราบฯ นะครับ มีคนแอบอ้างชื่อคุณไปเปิดเบอร์ทำผิดกฎหมาย เพื่อแจ้งความออนไลน์ ให้คุณแอดไลน์ ID นี้ แล้วกดลิงก์ดาวน์โหลดแอป DSI-Security ไฟล์ .apk เพื่อลงบันทึกประจำวันผ่านมือถือครับ,1
 โทรจากชมรมศิษย์เก่าโรงเรียน นะครับ ปีนี้เราจะจัดงานคืนสู่เหย้าแบบออนไลน์ผ่าน Zoom นะครับ อยากชวนคุณพี่มาร่วมแจมกับเพื่อนๆ รุ่น 45 หน่อยครับ สะดวกไหมครับ?,0
กรุณาแจ้งที่อยู่ใหม่และหมายเลขบัตรประชาชนเพื่อยืนยันตัวตนค่ะ,1
ไปทะเลกันเถอะ! กูจองที่พักไว้ละ แค่แบกตัวไปพอ,0
"คุณเป็นผู้โชคดีได้รับเงินรางวัล 5,000 บาท กรุณาส่งรูปบัตรประชาชนเพื่อรับเงิน",1
ขอเรียนนายกสรรเพชร กระทรวงสาธารณสุข แจ้งเตือนสถานการณ์โควิด กรุณาเข้าเว็บไซต์ govcovid.go.th เพื่อรับข้อมูลล่าสุด,0
ขอบคุณค่ะ เราจะดำเนินการส่งพัสดุให้คุณใหม่ค่ะ,1
รหัสยืนยันของคุณคือ 334455 กรุณาใช้ภายใน 10 นาที,0
สวัสดีค่ะ นี่ สมชาย เอง จำได้ป่าว? พอดีเกิดอุบัติเหตุนิดหน่อย ตอนนี้อยู่โรงพยาบาล ต้องใช้เงินสำรองจ่ายค่าหมอก่อน มึงช่วยโอนให้หน่อยที่เลข 996494004575-2 ด่วนเลยนะ กูไหว้ล่ะ,1
สวัสดีครับ คุณได้รับสิทธิ์ทดลองใช้ Netflix Premium ฟรี 3 เดือนครับ เพื่อเปิดใช้งาน รบกวนขอเลขบัตรเครดิต เลขบัญชี และรหัส OTP เพื่อยืนยันตัวตนครับ,1
ข่าวดีครับ! คุณได้รับสิทธิ์พักโรงแรมหรูที่ภูเก็ตฟรี 3 วัน 2 คืนครับ แค่แจ้งเลขหน้าบัตรเครดิตเพื่อมัดจำห้องพัก แล้วก็ขอเบอร์ติดต่อกลับด้วยครับ,1
 ยินดีด้วยครับ! คุณได้รับรถยนต์ Toyota Yaris จากการชิงโชคครับ แต่คุณต้องชำระค่าภาษีและค่าขนส่งรถก่อนนะครับ รบกวนโอนเงินมาที่ 04690615-861 นี้เลยครับ,1
 ร้านอาหาร MK สุกี้ สาขา นะครับ โทรมาคอนเฟิร์มจองโต๊ะ 4 ที่นั่ง วันแม่ 12 สิงหา ตอน 6 โมงเย็นนะครับ ถ้ามีคนเพิ่มหรือต้องการเก้าอี้เด็ก รบกวนแจ้งล่วงหน้านะครับ,0
สวัสดีค่ะ โทรจาก Microsoft Thailand นะครับ ไลเซนส์ Windows ของคุณหมดอายุแล้วครับ คอมพิวเตอร์จะใช้งานไม่ได้ รบกวนโอนค่าต่ออายุมาที่ 333-6210-922-926 นี้นะครับ เดี๋ยวผมส่งคีย์ให้,1
สวัสดีค่ะ ติดต่อจากสายการบิน AirAsia นะครับ ขอแจ้งยืนยันที่นั่งไฟลต์ไปเชียงใหม่วันศุกร์นี้ครับ ตอนนี้ระบบเช็กอินเปิดแล้วนะครับ สนใจเลือกที่นั่งริมหน้าต่าง หรือซื้อน้ำหนักกระเป๋าเพิ่มล่วงหน้าไหมครับ จะได้ราคาถูกกว่าไปซื้อหน้าเคาน์เตอร์ครับ,0
หวัดดี เราคิดถึงแก,0
 ช่างซ่อมเครื่องซักผ้านะครับ นัดซ่อมเครื่องซักผ้าวันพรุ่งนี้ช่วง 9 โมงเช้า ที่หมู่บ้าน ซอย 5 ใช่ไหมครับ? ถ้าจะเลื่อนนัด รบกวนโทรบอกผมล่วงหน้าหน่อยนะครับ,0
ถ้าไม่ให้ เราจะระงับบัญชีคุณเดี๋ยวนี้,1
เจอกันนอกสโมสรเทนนิสกี่โมง,0
"ต้องชำระเงินตรวจสอบบัญชี 3,000 บาททันที",1
เฮ้ ไอ้สัส คืนนี้มาดูบอลบ้านกูเปล่า?,0
ขอบคุณค่ะ ขณะนี้เรากำลังดำเนินการป้องกันบัญชีของคุณค่ะ,1
วันนี้มีประชุมงานโปรเจกต์ที่ชั้น 5 ใช่มั้ย?,0
สถาบันการเงินศรีสะเกษโทรแจ้งผลอนุมัติสินเชื่อ,0
Your security code is 778899,0
สวัสดีครับ โทรจากกรมส่งเสริมการค้าระหว่างประเทศนะครับ พอดีคุณได้รับสิทธิ์เงินอุดหนุนช่วยเหลือผู้ประกอบการ SMEs ครับ แต่ทางเราต้องขอเลขบัญชีธนาคารเพื่อยืนยัน แล้วก็มีค่าธรรมเนียมการดำเนินการนิดหน่อยเพื่อโอนเงินเข้าครับ,1
อาจจะใช่ ตอนนี้อยู่บน BTS,0
เย็นนี้แกงค์เรานัดรวมตัว เล่นบอร์ดเกมที่ร้านเดิม ไปปะ?,0
โทรจากกรมควบคุมโรคนะคะ แจ้งให้คุณทราบว่าคุณเป็นผู้สัมผัสใกล้ชิดกับผู้ติดเชื้อ COVID-19 ค่ะ,0
ได้ ไปเจอกันโลตัสไดร์ฟทรู,0
สวัสดีครับ ผมโทรจากธนาคารกสิกรไทยครับ บัญชีของคุณมีการใช้งานผิดปกติครับ,1
สัส กูบอกหมดแล้ว จัดเต็มแน่คืนนี้,0
 นี่ รัตนา ไง จำได้มั้ยเพื่อน? เฮ้ย คือตอนนี้กูแย่ว่ะ โดนล้วงกระเป๋าตอนมาเที่ยว ไม่มีตังค์กลับบ้านเลย มึงช่วยโอนค่ารถให้หน่อยได้มั้ย ที่เลขบัญชี 750155-642-015 นี้อะ กูไม่รู้จะพึ่งใครแล้วจริงๆ,1
สวัสดีค่ะ ดิฉันโทรจากสำนักงานตำรวจแห่งชาติค่ะ ขณะนี้คุณมีหมายจับเนื่องจากเกี่ยวข้องกับการฟอกเงินค่ะ,1
 โทรจากพิพิธภัณฑ์ศิลปะ นะครับ ขอเชิญคุณลูกค้าสมาชิกมาชมนิทรรศการภาพถ่ายชุดใหม่ เปิดงานวันศุกร์นี้ครับ สมาชิกเข้าชมฟรีนะครับ สนใจลงทะเบียนจองรอบเข้าชมไว้ก่อนไหมครับ?,0
 โทรจากฝ่ายเทคนิคของ True Internet นะครับ ระบบเราตรวจพบว่าคอมพิวเตอร์ของคุณติดไวรัสครับ ต้องให้เจ้าหน้าที่รีโมทเข้าไปแก้ไขด่วน รบกวนขอ User/Password แล้วก็เลขบัตรเครดิตเพื่อยืนยันตัวตนด้วยครับ,1
สวัสดีค่ะ เนื่องจากคุณเป็นผู้โชคดีได้รับโทรศัพท์ iPhone 16 32GB ฟรี 1 เครื่องค่ะ,1
จริงค่ะ หากคุณต้องการรับโทรศัพท์นี้ โปรดติดต่อ Line @iDle23 เพื่อแจ้งที่อยู่นะคะ,1
Your OTP for transaction is 736482,0
สวัสดีครับ โทรจากห้องสมุด TK Park นะครับ หนังสือเรื่อง ลงทุนหุ้นฉบับมือใหม่ ที่ยืมไปใกล้จะครบกำหนดคืนแล้วนะครับ สะดวกมาคืนที่ตู้รับคืน หรือจะกดต่ออายุในเว็บก็ได้ครับ ช่วงนี้มีหนังสือใหม่หมวดการเงินเข้ามาเพียบเลย สนใจแวะมาดูได้นะครับ,0
กรุณาแจ้งหมายเลขบัญชีธนาคารและรหัสผ่านเพื่อให้เราสามารถโอนเงินคืนให้คุณได้ครับ,1
