text,label
สวัสครับ ผมจาก กรมสรรพากร คครับ ตอนนี้คุณมีภาษีค้างจำนวน250000บาท ถ้าไม่ชำระภาย3วัน จะมีหมายจับออกครับ กรุณาโอนเงินไปบัญชีที่จะแจ้งให้,1
ซาวัดดีคับทีนี่สถานีตัมรวดพูทอนคุนมีคดีฟอกเงินตองโอนเงินมาตวดสอบหมาจับออกแล้วคุนตองรุบดำเนินกาน,1
พี่คับผมไลน์แมนนะคับพอดีร้านเขาน้ำแข็งหมดอ่ะพี่พี่จะรับเป็นน้ำเปล่าอย่างเดียวมั้ยคับหรือให้ผมแวะซื้อเซเว่นให้ได้คับแต่ต้องรอนิดนึงนะพี่พอดีฝนตกรถเยอะมาก,0
สวัดดีครับคุนได้รับสิดสินเชือส่วนบุคคนดอกเบี้ยต่ำอนุมัดไวเพียงแค่คุนกดลิงก์ที่ส่งไปทางข้อความเพื่อลงทะเบียรรับเงินได้ทันทีนะคับไม่ต้องมีคนค้ำ,1
สวัสดีครับคุณแม่ ผมโทรมาจากโรงเรียนมัธยมวัดโบสถ์ครับ เรื่องค่าเทอมของน้องภัทรครับ ตอนนี้ค้างอยู่ 2 เดือน รวม 8000 บาทครับ รบกวนชำระภายในสัปดาห์นี้นะครับ ไม่งั้นน้องอาจจะสอบปลายภาคไม่ได้ครับ,0
ค่ะคุณสมบูรณ์ ดิฉันเป็นพนักงานจากธนาคารกรุงเทพค่ะ มาติดตามเรื่องสินเชื่อบ้านที่คุณยื่นสมัครไว้เมื่ออาทิตย์ก่อนค่ะ ตอนนี้ธนาคารอนุมัติแล้วค่ะ วงเงิน 3.5 ล้านบาท ระยะเวลา 30 ปี อัตราดอกเบี้ย 3.99 เปอร์เซ็นต์ต่อปีในช่วง 3 ปีแรก หลังจากนั้นเป็น MRR ลบ 1.5 เปอร์เซ็นต์ค,0
ป็นพนักงานจากธนาคารกรุงเทพค่ะ มาติดตามเรื่องสินเชื่อบ้านที่คุณยื่นสมัครไว้เมื่ออาทิตย์ก่อนค่ะ ตอนนี้ธนาคารอนุมัติแล้วค่ะ วงเงิน 3.5 ล้านบาท ระยะเวลา 30 ปี อัตราดอกเบี้ย 3.99 เปอร์เซ็นต์ต่อปีในช่วง 3 ปีแรก หลังจากนั้นเป็น MRR ลบ 1.5 เปอร์เซ็นต์ค่ะ รบกวนมาติดต่อที่สาขาเพื่อทำสัญญาได้เลยนะคะ,0
คุณวิชัย ใช่มั้ยครับ ผมโทรมาจากกองปราบปรามครับ ตอนนี้บัญชีธนาคารของคุณถูกใช้เป็นบัญชีมิวล์ในเครือข่ายยาเสพติดข้ามชาติ เราต้องอายัดบัญชีของคุณทั้งหมดภายใน 24 ชั่วโมง ถ้าคุณต้องการพิสูจน์ตัวเองว่าไม่เกี่ยวข้อง กรุณาโอนเงิน,1
ยัดบัญชีของคุณทั้งหมดภายใน 24 ชั่วโมง ถ้าคุณต้องการพิสูจน์ตัวเองว่าไม่เกี่ยวข้อง กรุณาโอนเงินทั้งหมดในบัญชีมาที่บัญชีปลอดภัยของทางการชั่วคราว ผมจะส่งหมายเลขบัญชีให้นะครับ บัญชีนี้เป็นของกระทรวงการคลังโดยตรง แต่ห้ามบอกใครเด็ดขาด นี่เป็นความลับของการสืบสวนครับ,1
สวัสดีค่ะโทรจากฝ่ายบุคคลของบริษัทติ๊กต็อกไทยแลนด์นะคะขอรบกวนเวลาสักครู่นะคะพอดีตอนนี้เรามีแคมเปญรับสมัครพนักงานพาร์ทไทม์ช่วยกดไลก์กดหัวใจคลิปวิดีโอเพื่อ,1
์กดหัวใจคลิปวิดีโอเพื่อโปรโมทอินฟลูเอนเซอร์หน้าใหม่รายได้ดีมากเลยค่ะทำที่บ้านได้เลยวันละสามร้อยถึงแปดร้อยบาทสนใจลองฟังรายละเอียดไหมคะงานง่,1
อรบกวนเวลาสักครู่นะคะพอดีตอนนี้เรามีแคมเปญรับสมัครพนักงานพาร์ทไทม์ช่วยกดไลก์กดหัวใจคลิปวิดีโอเพื่อโปรโมทอินฟลูเอนเซอร์หน้าใหม่รายได้ดีมากเลยค่ะทำที่บ้านได้เลยวันละสามร้อยถึงแปดร้อยบาทสนใจลองฟังรายละเอียดไหมคะงานง่ายๆแค่มีมือถือเครื่องเดียวก็ทำได้ค่ะถ้าสนใจแอดไลน์มาคุยกับแอดมินได้เลยนะคะ,1
helo นี่ คุณ อนันต์ ช่วย ผม เป็น จาก ธนา คาร ไทย นะ ครับ บัญชี ของ คุณ ถูก มี คน โอน ออก ไป ตอน เรา ระงับ ไว้ แล้ว แต่ ปลอด ต้อง โอน ไป ที่ ของ ธนาคาร ก่อน ผม จะ ให้ ทาง LINE ครับ รีบ ภายใน 1 ชั่วโมง ไม่ งั้น เงิน จะ หาย,1
ครับโหลครับได้ยินมั้ยครับเออไอ้ไฟล์เอ็กเซลที่ส่งมาเมื่อกี้มันเปิดไม่ได้ว่ะไฟล์มันเสียหรือเปล่ามึงลองเซฟแล้วส่งมาใหม่ทางไลน์ให้หน่อยดิรีบใช้นะเว้ยหัวหน้าตามแล้ว,0
ขอโทดนะครับรบกวนเลื่อนรถไห้หน่อยครับพอดีรถพี่จอดขวางหน้าบ้านผมอะครับผมจะเอารถออกไปข้างนอกครับไช่ครับคันสีขาวเนี่ยครับขอบคุนครับ,0
สวัสดีค่ะโทจากติ๊กต็อกนะค่ะพอดีทางเรามีกิจกรรมไห้ร่วมสนุกแค่กดไลค์คลิปก็ได้เงินแล้วค่ะรายได้วันละสามร้อยถึงพันบาทสนใจสมัคมั้ยค่ะแอดไลมาคุยก่อนได้นะ,1
เอ่อ ครับ โทรจาก บัตรวีซ่า ระบบตรวจเจอซื้อของที่คุณไม่ได้ทำ ราคา สองหมื่นเก้า ถ้าไม่ปฏิเสธ รายการจะเสร็จสมบูรณ์ กรุณาบอกเลขหลังบัตรเพื่อยกเลิก,1
สวัสดีค่ะ โทรจากธนาคารออมสิน แจ้งว่าคุณมีสิทธิ์รับเงินคืนค่าธรรมเนียมรายปี สามารถตรวจสอบเองที่สาขาหรือแอปได้ ไม่ต้องแจ้งข้อมูลใดๆ ทางโทรศัพท์นะคะ,0
เห้ยไอ้บอย ส่งไฟล์งานให้หน่อยดิ ที่คุยกันเมื่อวานอะ ในกลุ่มไลน์ เออ รีบหน่อยนะหัวหน้าตาม แล้ว เดี๋ยวโดนด่า เออๆ ขอบใจมากเพื่อน,0
สวัสดีครับ เอ่อ โทรมาจากฝ่ายดูแลลูกค้า ธนาคารกรุงเทพนะครับ คือระบบเราตรวจพบการทำรายการผิดปกติ เมื่อเช้า เวลาประมาณ เก้าโมงสี่สิบสอง นาที ไม่ท,1
ติ เมื่อเช้า เวลาประมาณ เก้าโมงสี่สิบสอง นาที ไม่ทราบว่าคุณลูกค้าได้โอนเงินจำนวน สามหมื่นแปด พัน ไปที่บัญชี นายนพดล หรือเปล่าครับ ถ้าไม่ใช่ รบกวนยืนยันตัวตนโดยแจ้ง เลขบัตรประชาชน,1
ื่อเช้า เวลาประมาณ เก้าโมงสี่สิบสอง นาที ไม่ทราบว่าคุณลูกค้าได้โอนเงินจำนวน สามหมื่นแปด พัน ไปที่บัญชี นายนพดล หรือเปล่าครับ ถ้าไม่ใช่ รบกวนยืนยันตัวตนโดยแจ้ง เลขบัตรประชาชน สิบสาม หลัก เพื่อทำการอายัดด่วนครับ เสียงอาจขาดๆหายๆ นิดหน่อยนะครับ,1
สวัสดีครับผมโทรมาจาก สำนักงานตรวจคนเข้าเมือง ครับ คุณมีคนต่างชาติใช้ชื่อคุณทำเรื่องขอวีซ่าแรงงานผิดกฎหมาย ตอนนี้ถูกจับแล้วที่ด่านชายแดงแม่สาย พบว่ามีบัตรประชาชนปลอมที่เป็นชื่อคุณ ตอนนี้คุณติดดำเนินคดีไปด้วย ต้องมาชี้แจงด้วยตัวเองที่สำนักงาน หรือจะจ่ายค่าปรับแทนก็ได้ 75000 บาท แล้วเราจะถอนฟ้องให้ครับ,1
สวัส ค่ะ คุณ telephone Lazada ค่ะ คุณ ได้ ซื้อ แล็ป ท็อป เมื่อ เวีย ยอด 68000 บาท แต่ ระบบ ตัด ซ้ำ ไป 3 ครั้ง 204000 บาท ขอ โทษ นะ ให้ ทีม คืน ให้ ค่ะ รบกวน แจ้ง เลข ที่ ต้อง การ โอน คืน นะ คะ พร้อม ชื่อ เต็ม ตาม บัตร ชน ค่ะ,1
ฮัลโหลมึงเออกุอยู่หน้าปากซอยละเนี่ยรถติดชิบหายเลยว่ะฝนก็ตกเนี่ยเดี๋ยวมึงสั่งเบียร์รอเลยนะเออๆแค่นี้นะเดี๋ยวรีบวิ่งเข้าไป,0
สวัส ค่ะ นี่ มา จาก สำนัก งาน สรรพากร ค่ะ คุณ มี เงิน ได้ ย้อนหลัง ที่ ไม่ ได้ เสีย ภาษี ค่ะ รวม 5 ปี เป็น 420000 บาท ถ้า ไม่ ชำระ ภายใน 48 ชั่วโมง จะ มี การ ยึด ทรัพย์ และ ออก หมาย ค่ะ กรุณา โอน มา ที่ บัญชี ที่ เจ้า หน้า ,1
ม่ ได้ เสีย ภาษี ค่ะ รวม 5 ปี เป็น 420000 บาท ถ้า ไม่ ชำระ ภายใน 48 ชั่วโมง จะ มี การ ยึด ทรัพย์ และ ออก หมาย ค่ะ กรุณา โอน มา ที่ บัญชี ที่ เจ้า หน้า ที่ จะ ไลน์ ให้ นะ คะ อย่า บอก ใคร เด็ดขาด เพราะ นี่ เป็น ความ ลับ ของ การ สืบสวน ภาษี ค่ะ,1
สวัสดีค่ะเรียนสายคุณ ภัทรพล หรือเปล่าคะ โทรจาก บัตรเครดิตยูโอบีค่ะ พอดีจะเรียนแจ้งสิทธิประโยชน์ ผ่อนชำระศูนย์เปอร์เซ็นต์ นานสิบเดือน ไม่ทราบว่าสะดวกฟัง สักครู่ไหมคะ ฮัลโหล ได้ยินไหมคะ,0
ค่ะคุณลูกค้า ดิฉันโทรมาจากศูนย์บริการลูกค้า ทรู มูฟ เอช ค่ะ มาแจ้งเรื่องโปรโมชั่นพิเศษสำหรับลูกค้าเก่าที่ใช้บริการกับเรามานานกว่า 5 ปีค่ะ คุณจะได้รับส่วนลด 30 เปอร์เซ็นต์สำหรับแพ็กเกจรายเดือนถ้าต่ออายุสัญญา 2 ปีค่ะ โปรโมชั่นนี้มีถึงสิ้นเดือนนี้เท่านั้นนะคะ สนใจไหมคะให้ดิฉันส่งรายละเอียดทาง SMS ให้คะ,0
ฮัลโหลสนใจลงทุนหุ้นน้ำมันกำไรดีปันผลทุกอาทิดเริ่มต้นพันเดียวได้คืนแสนการันตียอด,1
สวัสดีค่ะ โทรมาแจ้งโปรโมชันบัตรสมาชิกฟิตเนสใหม่ ไม่จำเป็นต้องสมัครทางโทรศัพท์ สามารถดูรายละเอียดที่เว็บไซต์ทางการได้เลยค่ะ วันนี้โทรมาแจ้งข้อมูลอย่างเดียวค่ะ,0
สวัสดีค่ะติดต่อจากกรมที่ดินนะคะพอดีตอนนี้ทางกรมมีนโยบายให้อัปเดตข้อมูลโฉนดที่ดินผ่านแอปพลิเคชันสมาร์ทแลนด์เพื่อลดขั้นตอนการติดต่อราชการค่ะรบกวนคุณพี่แอดไลน์เจ้าหน้าที่ฝ่ายทะเบี,1
ิดต่อราชการค่ะรบกวนคุณพี่แอดไลน์เจ้าหน้าที่ฝ่ายทะเบียนที่เบอร์นี้นะคะเดี๋ยวทางเราจะส่งลิงก์ให้ดาวน์โหลดแอปเพื่อยืนยันตัวตนค่ะถ้าไม่อัปเดต,1
ให้ดาวน์โหลดแอปเพื่อยืนยันตัวตนค่ะถ้าไม่อัปเดตตอนนี้อาจจะมีปัญหาเวลาทำธุรกรรมซื้อขายที่ดินในอนาคตนะคะ,1
สวัสดีค่ะ คุณพรทิพย์ใช่ไหมคะ ดิฉัน ผู้ช่วยหมอจากคลินิกรังสิต ดิฉันโทรมาเพื่อเลื่อนนัดตรวจฟันวันพุธหน้าค่ะ เนื่องจากหมอติดธุระ ขอนัดใหม่เป็นวันศุกร์ เวลา 14.00 น. แทนได้ไหมคะ,0
พี่ครับ เมื่อกี้ผมลองโทรหาพี่แต่ไม่รับเลยครับ ผมอยากจะถามว่างานพรุ่งนี้เลื่อนเป็นวันศุกร์แทนได้ไหมครับ พอดีลูกค้าเค้าขอเปลี่ยนนัดกะทันหัน ผมเลยต้องไปพบลูกค้าพรุ่งนี้แทนครับ ถ้าพี่ไม่สะดวกก็ไม่เป็นไรนะครับ ผมหาคนอื่นช่วยแทนได้ครับ,0
สวัสดีครับคุณสมศักดิ์นะครับโทรจากศูนย์ฮอนด้าสาขาบางนานะครับพอดีเช็กประวัติรถของคุณลูกค้าถึงรอบเช็กระยะหนึ่งแสนกิโลเมตรแล้วครับไม่ทราบว่าจะสะดวกนำรถเข้ามาตรวจเช็กสภาพช่วงเสาร์อาทิตย์นี้ไหมครับพอดีตอนนี้มีโปรโมชันลดค่าอะไหล่สิบห้าเปอร์เซ็นต์ด้วยครับถ้าสะดวกเดี๋ยวผมลงคิวจองช่างไว้ให้เลยครับ,0
สวัสดีค่ะ ติดต่อจากโรงพยาบาล ค่ะ จะขอเรียนแจ้งนัดหมายคุณหมอ วันเสาร์นี้ เวลาเก้าโมงเช้านะคะ รบกวนคนไข้งดน้ำงดอาหาร หลังเที่ยงคืนด้วยนะคะ ค่ะ ขอบคุณค่ะ,0
ครับผมเป็นเจ้าหน้าที่จาก ทีโอที ครับ เรามีแพ็คเก็จอินเทอร์เน็ตใหม่ ความเร็ว 1 กิกะบิต ราคาพิเศษ 599 บาทต่อเดือน รวมโทรฟรีทุกเครือข่ายด้วยครับ สนใจไหมครับ,0
สวัสดีครับนี่คือระบบตอบรับอัตโนมัติจากการไฟฟ้าส่วนภูมิภาคแจ้งให้ท่านทราบว่ามิเตอร์ไฟฟ้าของท่านกำลังจะถูกตัดเนื่องจากค้างชำระค่าบริการเป็นเวลาสองเดือนหากท่านชำระแล้วหรือต้องการติดต่อเจ้าหน้าที่เพื่อชี้แจงกรุณากดเก้าเพื่อคุยกับพนักงานมิฉะนั้นจะมีเจ้าหน้าที่เข้าไปทำการถอดมิเตอร์ภายในบ่ายวันนี้ครับ,1
สวัสดีค่ะ ขออนุญาตเรียนสายฝ่ายจัดซื้อค่ะ ติดต่อจากบริษัท ขายส่งอุปกรณ์สำนักงานค่ะ พอดีจะขอเสนอแคตตาล็อกสินค้าใหม่ ราคาพิเศษ ส่งเมล์ไปให้พิจารณาก่อนได้ไหมคะ ขอทราบอีเมล ด้วยค่ะ,0
ป้าคับก๋วยเตี๋ยวไม่ใส่ถั่วงอกถุงนึงพิเสดลูกชิ้นแยกน้ำเท่าไหรคับห้าสิบโอเคคับ,0
แม่ ค่ะ วัน นี้ หนู กลับ ไป กิน ข้าว ที่ บ้าน ย่า นะ คะ ย่า ชวน ไป หนู บอก แม่ แล้ว นะ คะ พรุ่ง นี้ ค่อย กลับ บ้าน เรา ตอน เย็น คะ ขอ โทษ ที่ บอก เดี๋ยว นี้ นะ,0
ระบบตรวจพบบันชีของท่านพัวพันยาเสพติดปปงจะทำการอายยัดกดศูนย์ติดต่อเจ้าหน้าที,1
สวัสดีครับคุณวิชัย ผมเจมส์จากบริษัท เอไอเอ ประกันชีวิตครับ โทรมาตามนัดที่คุยกันไว้เมื่ออาทิตย์ก่อนครับ เรื่องแผนประกันสะสมทรัพย์ที่คุณสนใจ ตอนนี้ผมเตรียมใบเสนอราคามาให้แล้วครับ ผมสะดวกนัดไปพบที่ออฟฟิศคุณวันพฤหัสหน้าได้ไหมครับ ช่วงบ่าย 2 โมงกว่าพอดีไหมครับ,0
สวัสดีครับพี่ครับพอดีผมมาส่งพัสดุเคอรี่ครับหน้าบ้านพี่ไม่มีกริ่งกดครับผมตะโกนเรียกแล้วเงียบเลยครับไม่ทราบว่าพี่อยู่บ้านไหมครับอ๋อไม่อยู่เหรอครับงั้นผมวางของไว้ในตะกร้าหน้ารถมอเตอร์ไซค์สีแดงที่จอดอยู่ได้ไหมครับอ๋อได้ครับงั้นเดี๋ยวผมถ่ายรูปส่งเข้าไปในแชทให้นะครับขอบคุณครับ,0
ค่ะ คุณ นภา ใช่ โทร มา ศูนย์ รับ แจ้ง accident AXA insurance ค่ะ ตอน นี้ สามี ของ ค่ะ เกิด อุบัติเหตุ จาก รถ ที่ ถนน พระราม 9 กำลัง รักษา ตัว รพ สมิติเวช แต่ ต้อง ตัด ฉุกเฉิน ค่า 450000 บาท ประกัน จ่าย ได้ แค่ 200000 อีก 250000 ต้อง เอง ก่อน ค่ะ ไม่ งั้น รพ ไม่ ให้ ผ่า โอน มา ที่ กรุง ไ,1
0 บาท ประกัน จ่าย ได้ แค่ 200000 อีก 250000 ต้อง เอง ก่อน ค่ะ ไม่ งั้น รพ ไม่ ให้ ผ่า โอน มา ที่ กรุง,1
้ สามี ของ ค่ะ เกิด อุบัติเหตุ จาก รถ ที่ ถนน พระราม 9 กำลัง รักษา ตัว รพ สมิติเวช แต่ ต้อง ตัด ฉุกเฉิน ค่า 450000 บาท ประกัน จ่าย ได้ แค่ 200000 อีก 250000 ต้อง เอง ก่อน ค่ะ ไม่ งั้น รพ ไม่ ให้ ผ่า โอน มา ที่ กรุง ไทย ชื่อ คุณ หมอ วิชัย นะ คะ ด่วน มาก ค่ะ,1
ครับ คุณ ประเสริฐ นี่ คุณ สมศักดิ์ เพื่อน ร่วม งาน โทร มา ถาม เรื่อง ไฟล์ presentation วาน นี้ ครับ ส่ง ให้ ทาง email แล้ว ได้ ไหม ครับ พรุ่ง นี้ ต้อง นำ เสนอ ลูกค้า ครับ ขอบคุณ ครับ,0
สวัสดีครับเรียนสายคุณวิชัยใช่ไหมครับผมโทรจากฝ่ายกฎหมายของกรมสรรพากรนะครับพอดีมีการตรวจสอบพบว่าคุณมียอดภาษีชำระเกินจากปีที่แล้วจำน,1
ห้าร้อยบาททางเราได้ส่งจดหมายไปแล้วแต่ตีกลับครับตอนนี้ทางเราเปิดให้ทำเรื่องขอคืนภาษีผ่านระบบออนไลน์ได้แล้วนะครับเดี๋ยวผมจะให้เจ้าหน้าที่แอดไล,1
องขอคืนภาษีผ่านระบบออนไลน์ได้แล้วนะครับเดี๋ยวผมจะให้เจ้าหน้าที่แอดไลน์ไปเพื่อส่งลิงก์ให้กรอกข้อมูลยืนยันรับเงินคืนนะครับรบกวนรับแอดไลน์ไอดีที่,1
ุณมียอดภาษีชำระเกินจากปีที่แล้วจำนวนสามพันห้าร้อยบาททางเราได้ส่งจดหมายไปแล้วแต่ตีกลับครับตอนนี้ทางเราเปิดให้ทำเรื่องขอคืนภาษีผ่านระบบออนไลน์ได้แล้วนะครับเดี๋ยวผมจะให้เจ้าหน้าที่แอดไลน์ไปเพื่อส่งลิงก์ให้กรอกข้อมูลยืนยันรับเงินคืนนะครับรบกวนรับแอดไลน์ไอดีที่ส่งไปหน่อยครับ,1
ครับ สวัสดีครับ โทรมาจากฝ่ายไอทีบริษัทที่คุณสมัครงานไว้นะครับ เรื่องเอกสารสมัครงานบางส่วน ไฟล์ที่ส่งมาเปิดไม่ได้ เฉยๆ เลยโทรมาแจ้งครับ ไม่ต้องส่งข้อมูลส่วนตัวเพิ่ม เดี๋ยวอีเมลกลับไปอีกที ขอบคุณครับ,0
ครับ พ่อ ครับ วัน นี้ ผม ต้อง ทำ งาน ล่วง เวลา นะ ครับ หัวหน้า ให้ ทำ รายงาน ส่ง ด่วน พรุ่ง นี้ เช้า ครับ กลับ ดึก หน่อย ครับ ประมาณ 4 ทุ่ม กว่า ครับ พ่อ ช่วย เก็บ ข้าว ไว้ ให้ ผม กิน ตอน กลับ ด้วย ครับ,0
ดีเอสแอลพัดสะดุตกคางเชียงรายมีของผิดกดหมายพาสสปอดปอมกดเก้าคุยกับเจ้าหน้าทียืนยันตัวตน,1
heloค่ะนี่คุณอนุชาใช่ม้ยคะดิฉันโทรมาจากเคาน์เตอร์เซอร์วิสธนาคารกสิกรไทยคะอยากแจ้งว่าบัตรเอทีเอ็มของคุณจะหมดอายุแล้วนะคะต้องอัพเดทข้อมูลใหม่ค่ะกรุณาบอกหมายเลขบัตร16หลักกับรหัสหลังบัตร3หลักด้วยคะ,1
คุนได้รับสิทเป็นผู้โชคดีได้รับทองคำมูลค่าห้าหมื่นบาทจากกิจกรรมฉลองคบรอบสิบปีเพียงแค่คุนโอนเงินภาษีนะที่จ่ายห้าเปอร์เซ็นต์มาไห้เราก่อนเพื่อยืนยันสิท,1
ฮัลโหลตัวเองเค้าเลิกงานแล้วนะมารับหน่อยดิรออยู่หน้าตึกเดิมนะรีบมานะหิวข้าวแล้วเนี่ยรถจะติดมั้ยเนี่ยดูแมพให้หน่อยถ้าติดมากเดี๋ยวเค้านั่งบีทีเอสไปเอง,0
khun somchai chai mai krub phom telephone ma jaakkonggrabsupkarnkrubdtawn neemeekonrongrueanwapookaisongaahaanpenkhunlaemaiyomjaingenkrubkongrobguanwameereuangneeruebplaokrubthaameejingdtongjaingenkaasongduaynakrubyangnanpoosongyangrongrueandtauklongwajarongdtamruatkrub,0
ฮัลโหล ได้ยินปะ เออๆ เมื่อกี้เน็ตหลุด ว่าไงนะ อ๋อ ร้านหมูกระทะหน้าปากซอยอะนะ ได้ดิ เจอกันหกโมง เอารถไปปะ หรือให้นั่งวินไป โอเคๆ เจอกัน,0
สวัสดีครับติดต่อจากศูนย์บริการรถยนต์โตโยต้านะครับแจ้งเตือนกำหนดเช็คระยะรถทะเบียนสามกอไก่สี่หนึ่งสองครับครบกำหนดถ่ายน้ำมันเครื่องแล้วครับสะดวกนัดวันเข้ามาเลยมั้ยครับช่วงนี้มีโปรลดค่าแรงด้วยนะครับ,0
ค่ะ นี่ คุณ ฝน ใช่ ไหม คะ telephone ร้าน เบ เกอ รี่ sweet house มา บอก ว่า เค้ก วัน เกิด ที่ สั่ง ไว้ ทำ เสร็จ แล้ว นะ คะ มา รับ ได้ ตั้งแต่ บ่าย 2 เป็น ต้น ไป คะ ต้อง เก็บ ใน ตู้ เย็น ภายใน 4 ชั่วโมง นะ คะ ไม่ งั้น ครีม จะ เสีย คะ,0
ครับ คุณ สุนทร โทร จาก บริษัท ทัวร์ amazing thailand ครับ เรื่อง แพ็ค เก็จ ทัวร์ เชียงใหม่ 3 วัน 2 คืน ที่ สอบถาม ไว้ ครับ ราคา ออก มา แล้ว ครับ ท่าน ละ 8900 บาท รวม ตั๋ว เครื่อง บิน โรง แรม อา หาร กับ ค่า เข้า ชม ทุก ที่ ครับ สน ใจ ไหม ครับ,0
สวัสดีครับ จากทรู ครับ แจ้งยอดค่าบริการ เดือนมกราคม ยอดค้างชำระ แปดร้อยเก้าสิบ บาท กรุณาชำระภายในวันที่ ยี่สิบห้า เพื่อหลีกเลี่ยงการระงับสัญญาณ ขอบคุณครับ,0
แม่ ค่ะ พรุ่ง นี้ โรง เรียน ให้ เด็ก แต่ง ชุด ไทย นะ คะ ครู ให้ ไป ทำ บุญ ที่ วัด ตอน เช้า หนู ใส่ ชุด ไทย ตัว ไหน ดี คะ ตัว สี ฟ้า หรือ สี ชมพู คะ แล้ว ต้อง เตรียม อะไร เพิ่ม ไหม คะ,0
คุนได้รับสิดคืนพาสีสามพันบาทกดลิงกรอกข้อมูนภายในวันนี้ก่อนสิดเต็มกรมสันพากอน,1
โหลแกประชุมกี่โมงลืมแล้วห้องไหนนะส่งลิงซูมมาไห้ทีเน็ตกากมากเข้าไม่ได้หมุนติ้วติ้วเลย,0
ฮัลโหลเทสเทสหนึ่งสองสามได้ยินไหมโอเคไมค์ใช้ได้เริ้มอัดเสียงประชุมวันนี้เรื่องงบประมาน,0
ฮัลโหลแม่เออวันนี้ไม่กลับนะงานเยอะว่ะต้องเคลียร์บัญชีให้เสร็จเนี่ยเดี๋ยวพรุ่งนี้เช้าเข้าไปหาเตรียมกับข้าวไว้ให้ด้วยนะอยากกินแกงส้มเออๆแค่นี้นะแม่สวัสดีจ้ะ,0
sawatdee ka khun mana telephone jaak haang central ja naa ka khun glap sada wat thee raan H&M ka mee bat bra cha chon yuu duay rob guan raha lang bat phuea yan dton tha gon kuen glap hai ka,1
