text,label
"ยินดีด้วยค่ะ! คุณเป็นผู้โชคดีได้รับรางวัลเงินสด 1,000,000 บาทจากสลากกินแบ่งรัฐบาล แต่ตามกฎต้องเสียภาษี ณ ที่จ่ายก่อน 5% นะคะ รบกวนโอนค่าภาษีมาที่บัญชีนี้ แล้วเดี๋ยวเราโอนเงินรางวัลให้ทันทีค่ะ",1
สวัสดีค่ะ โรงเรียนดนตรี นะครับ คอร์สเปียโนสำหรับผู้ใหญ่รุ่นใหม่เปิดแล้วนะครับ ถ้าคุณพี่สนใจ หรือมีเพื่อนอยากเรียน แนะนำมาได้นะครับ เรียนสนุก ไม่เครียดครับ,0
สวัสดีครับ โทรจาก AIS นะครับ เรามีโปรโมชั่นพิเศษอัปเกรดเน็ตบ้านเป็นไฟเบอร์ความเร็วสูง พร้อมกล่องดูหนังฟรี แต่ต้องรบกวนขอข้อมูลยืนยันตัวตนกับค่ามัดจำอุปกรณ์นิดหน่อยครับ,1
สวัสดีค่ะ โทรจากฟิตเนส นะครับ เห็นคุณพี่ไม่ได้เข้ามาเล่นนานเลย ช่วงนี้เรามีแคมเปญ คัมแบ็ก สมัครต่ออายุวันนี้แถมฟรี 2 สัปดาห์นะครับ สนใจกลับมาจองคลาสปั่นจักรยานเย็นนี้เลยไหมครับ?,0
สวัสดีค่ะ ร้านบอร์ดเกม นะครับ เรามีจัดห้อง Escape Room ตีมบ้านผีสิงเปิดใหม่ครับ อยากท้าคุณลูกค้ากับแก๊งเพื่อนมาลองเล่นดูครับ ว่าจะไขปริศนาออกได้ทันเวลาไหม,0
"สวัสดีครับ โทรจากธนาคารไทยพาณิชย์ SCB นะครับ เห็นมีรายการตัดเงินซื้อเกมออนไลน์ยอด 3,000 บาท เข้ามาเมื่อกี้ ไม่ทราบว่าคุณลูกค้าเป็นคนทำรายการเองหรือเปล่าครับ? ถ้าไม่ใช่ ผมจะได้รีบอายัดบัตรให้ก่อนครับ",0
สวัสดีค่ะ นี่ สมชาย เอง จำได้ป่าว? พอดีเกิดอุบัติเหตุนิดหน่อย ตอนนี้อยู่โรงพยาบาล ต้องใช้เงินสำรองจ่ายค่าหมอก่อน มึงช่วยโอนให้หน่อยที่เลข 996494004575-2 ด่วนเลยนะ กูไหว้ล่ะ,1
 ร้านอาหาร MK สุกี้ สาขา นะครับ โทรมาคอนเฟิร์มจองโต๊ะ 4 ที่นั่ง วันแม่ 12 สิงหา ตอน 6 โมงเย็นนะครับ ถ้ามีคนเพิ่มหรือต้องการเก้าอี้เด็ก รบกวนแจ้งล่วงหน้านะครับ,0
สมาชิก YouTube Premium ของคุณกำลังจะหมดอายุนะคะ รบกวนโอนเงินต่ออายุที่บัญชี 99873990140 ภายใน 18 นี้ ไม่งั้นบัญชีจะถูกปิดถาวรค่ะ,1
"สวัสดีค่ะ ติดต่อจากธนาคารกสิกรไทยนะคะ สินเชื่อบุคคลที่คุณยื่นเรื่องไว้ได้รับอนุมัติวงเงิน 200,000 บาทแล้วค่ะ แต่ต้องมีค่าธรรมเนียมค้ำประกันวงเงินก่อน รบกวนโอนเข้ามาที่เลขบัญชีนี้นะคะ 9-380907805",1
 โทรจากแผนกแม่บ้าน นะครับ ช่วงนี้มีโปรโมชั่น Big Cleaning ทำความสะอาดใหญ่ทั้งหลัง ลดราคา 20% ค่ะ สนใจนัดวันให้ทีมแม่บ้านเข้าไปประเมินหน้างานก่อนไหมคะ?,0
"คุณเป็นผู้โชคดีจากการสุ่มแจกรางวัล TikTok Cash Reward ครับ ได้รับเงิน 50,000 บาท แต่ต้องโอนค่าธรรมเนียมการโอน 1,000 บาท มาที่บัญชี 08-65-194904825 นี้ก่อนนะครับ แล้วเงินจะเข้าบัญชีคุณทันที",1
 โทรจากร้านหนังสือ Kinokuniya นะคะ หนังสือการ์ตูนชุดใหม่ที่คุณสั่งจองไว้ ของมาถึงแล้วนะคะ สะดวกเข้ามารับที่สาขาพารากอนวันไหนดีคะ? หรือจะให้เก็บไว้ให้ก่อนถึงวันอาทิตย์นี้?,0
 โทรจาก 3BB ครับ เราจะเปลี่ยนสายเป็น Fiber Optic ให้ฟรี แต่ต้องมีค่ามัดจำอุปกรณ์ Router ตัวใหม่ รบกวนแจ้งเลขบัตรเครดิต หรือโอนเงินมาที่ 521-21957675 ครับ,1
สวัสดีครับ คุณได้รับสิทธิ์ทดลองใช้ Netflix Premium ฟรี 3 เดือนครับ เพื่อเปิดใช้งาน รบกวนขอเลขบัตรเครดิต เลขบัญชี และรหัส OTP เพื่อยืนยันตัวตนครับ,1
สวัสดีค่ะ โทรจากสำนักงานกฎหมาย นะครับ คุณมียอดค้างชำระบัตรเครดิต KTC มานานแล้วนะครับ ถ้าไม่จ่ายวันนี้เราจะส่งเรื่องฟ้องศาลแล้วนะ รบกวนแจ้งเลขบัตร หรือโอนปิดยอดเข้ามาที่บัญชี 786-74-358436963 นี้เลยครับ,1
 โรงหนัง Major Cineplex นะครับ ตั๋วหนังเรื่อง Avatar ที่จองรอบ 1 ทุ่มครึ่งวันนี้ ยืนยันที่นั่งเรียบร้อยนะครับ แนะนำให้มาก่อนเวลาสัก 20 นาทีนะครับ ช่วงนี้คนเยอะ เผื่อเวลาซื้อป๊อปคอร์นด้วยครับ,0
 ติดต่อจากฝ่ายคืนสินค้าของ Shopee นะคะ ต้องขออภัยที่สินค้ามีปัญหา เพื่อทำการคืนเงิน รบกวนขอเลขบัญชีธนาคาร แล้วเดี๋ยวทางเราจะขอรีโมทหน้าจอเข้าไปกดยืนยันในแอปให้นะคะ,1
สวัสดีครับ ร้านอาหาร นะครับ โทรมาคอนเฟิร์มเมนูโต๊ะจีนงานเลี้ยงรุ่นวันเสาร์นี้นะครับ ไม่ทราบว่าจำนวนแขกยังเป็น 50 ท่านเท่าเดิมไหมครับ? หรือจะเพิ่มเมนูของหวานด้วยไหมครับ?,0
สวัสดีครับ โทรจากฝ่ายบริการ Netflix นะครับ เห็นคุณลูกค้าแจ้งปัญหาดูหนังแล้วกระตุกเข้ามา ไม่ทราบว่าตอนนี้สะดวกให้เจ้าหน้าที่ช่วยเช็กการตั้งค่าแอปในทีวีไหมคะ? จะได้ลองรีเซ็ตระบบดูค่ะ,0
สวัสดีค่ะ ร้านเบเกอรี่ นะครับ ตอนนี้ทางร้านรับทำเค้กวันเกิดตามสั่งแล้วนะครับ ถ้าคุณลูกค้ามีวันสำคัญเร็วๆ นี้ สั่งล่วงหน้าได้เลยนะครับ เลือกรสเลือกแบบได้หมดเลยครับ,0
ข่าวดีครับ! คุณได้รับสิทธิ์พักโรงแรมหรูที่ภูเก็ตฟรี 3 วัน 2 คืนครับ แค่แจ้งเลขหน้าบัตรเครดิตเพื่อมัดจำห้องพัก แล้วก็ขอเบอร์ติดต่อกลับด้วยครับ,1
สวัสดีครับ โทรจากโรงเรียนอนุบาล นะคะ จะขอแจ้งเตือนเรื่องประชุมผู้ปกครองวันเสาร์นี้นะคะ รบกวนคุณแม่เข้าไปเลือกช่วงเวลาที่สะดวกในแอปโรงเรียนให้หน่อยนะคะ หรือจะให้ครูช่วยลงทะเบียนให้ตอนนี้เลยก็ได้ค่ะ,0
สวัสดีค่ะ โทรจากกรมควบคุมโรคนะคะ ข้อมูลแจ้งว่าคุณเป็นกลุ่มเสี่ยงสูงโควิดสายพันธุ์ใหม่ ต้องซื้อยาต้านไวรัสชุดพิเศษด่วนค่ะ รบกวนโอนเงินค่ายามาที่ 05166719945 นี้นะคะ เดี๋ยวส่ง EMS ให้,1
สวัสดีครับ โทรจากคลินิกทันตกรรม นะคะ ถึงกำหนดขูดหินปูนประจำปีแล้วค่ะ ช่วงนี้คุณหมอมีคิวว่างช่วงเย็นวันธรรมดา สนใจจองคิวไว้ก่อนไหมคะ?,0
 โทรจากฝ่ายเทคนิคของ True Internet นะครับ ระบบเราตรวจพบว่าคอมพิวเตอร์ของคุณติดไวรัสครับ ต้องให้เจ้าหน้าที่รีโมทเข้าไปแก้ไขด่วน รบกวนขอ User/Password แล้วก็เลขบัตรเครดิตเพื่อยืนยันตัวตนด้วยครับ,1
 คนสวนหมู่บ้านนะครับ พรุ่งนี้ทีมงานจะเข้าไปตัดหญ้าและแต่งกิ่งไม้ที่หน้าบ้านนะครับ รบกวนขยับรถออกจากหน้าบ้านให้หน่อยนะครับ จะได้ทำงานสะดวก ช่วงประมาณ 8 โมงครับ,0
สวัสดีครับ ดิฉันเจ้าหน้าที่ อัญชลี จากธนาคารกรุงไทยนะคะ ข้อมูลบัตรประชาชนของคุณรั่วไหลและถูกนำไปเปิดบัญชีม้าค่ะ เพื่ออายัดบัญชีนั้น ขอทราบชื่อ-สกุล เลขบัตรประชาชน และวันเดือนปีเกิดค่ะ,1
 น้องได้รับทุนการศึกษาจากกองทุน กยศ. นะคะ แต่ต้องมีค่าธรรมเนียมเปิดบัญชีใหม่ 500 บาท รบกวนโอนมาที่ 1026655636-32 นี้นะคะ เดี๋ยวพี่ทำเรื่องโอนทุนให้,1
สวัสดีค่ะ โทรจากที่ปรึกษาการเงินบริษัท นะครับ ช่วงนี้ตลาดหุ้นผันผวน อยากนัดรีวิวพอร์ตการลงทุนของคุณพี่หน่อยครับ เผื่อปรับแผนให้เหมาะสมกับสถานการณ์ สะดวกคุยผ่าน Zoom สักครึ่งชั่วโมงไหมครับ?,0
 โทรจาก Central Online นะคะ แจ้งสถานะสินค้าที่คุณสั่งซื้อไว้ ตอนนี้ของส่งออกจากคลังเรียบร้อยแล้วค่ะ น่าจะถึงบ้านคุณลูกค้าภายในวันมะรืนนี้นะคะ ถ้าช่วงนั้นไม่อยู่บ้าน สามารถฝากนิติฯ หรือเลื่อนวันส่งกับขนส่งได้เลยนะคะ,0
" สนใจไปทำงานเกาหลีมั้ยครับ? งานสวนเกษตร รายได้ดีเดือนละ 50,000 - 80,000 บาท ไม่ต้องใช้ผลภาษา แค่ส่งพาสปอร์ตมา แล้วโอนค่าดำเนินการวีซ่ามาที่ 187675259191 นี้ครับ การันตีบินแน่นอน",1
ยินดีด้วยค่ะ! เบอร์โทรศัพท์ของคุณได้รับรางวัลทองคำหนัก 5 บาทค่ะ แต่คุณต้องชำระภาษีมูลค่าเพิ่ม 7% ก่อนนะคะ รบกวนโอนเงินภาษีมาที่บัญชีนี้ แล้วมารับทองได้เลยค่ะ,1
"สวัสดีครับ โทรจากศุลกากรสุวรรณภูมินะครับ มีพัสดุส่งถึงคุณจากต่างประเทศ แต่ติดอยู่ที่ด่านเพราะมีของมีค่าเกินกำหนด คุณต้องชำระภาษีนำเข้า 5,000 บาท โอนเข้าบัญชี 8-275-84197526 นี้เพื่อนำของออกครับ",1
สวัสดีค่ะ โทรจากมูลนิธิ นะครับ จะเรียนเชิญร่วมวิ่งการกุศลระดมทุนเพื่อการศึกษาเด็กด้อยโอกาสครับ งานจัดที่สวนลุมฯ เดือนหน้า สนใจสมัครวิ่งระยะ Mini Marathon ไหมครับ?,0
"สวัสดีค่ะ อยากรวยทางลัดมั้ยครับ? ผมมีโปรเจกต์ลงทุน Forex กำไรดีมาก ลงทุนแค่ 1,000 บาท ได้คืน 3,000 ภายในวันเดียว สนใจส่งเลขบัญชีกับเบอร์โทรมาจองสิทธิ์เลยครับ",1
 จากการประปานครหลวงนะคะ ค่าน้ำคุณค้างจ่าย 3 เดือนแล้วค่ะ เจ้าหน้าที่กำลังจะไปตัดมิเตอร์ภายใน 1 ชั่วโมง ถ้าไม่อยากโดนตัด รบกวนแอดไลน์แล้วโอนเงินมาที่บัญชี 38592861727528 นี้ด่วนเลยค่ะ,1
สวัสดีครับ โทรจากห้องสมุด TK Park นะครับ หนังสือเรื่อง ลงทุนหุ้นฉบับมือใหม่ ที่ยืมไปใกล้จะครบกำหนดคืนแล้วนะครับ สะดวกมาคืนที่ตู้รับคืน หรือจะกดต่ออายุในเว็บก็ได้ครับ ช่วงนี้มีหนังสือใหม่หมวดการเงินเข้ามาเพียบเลย สนใจแวะมาดูได้นะครับ,0
ยินดีด้วยครับ! คุณเป็นผู้โชคดีได้รับแพ็กเกจทัวร์ญี่ปุ่นฟรี 5 วัน 4 คืน เพื่อยืนยันสิทธิ์รับรางวัล รบกวนขอเลขหน้าบัตรเครดิตเพื่อทำการจองสิทธิ์ด่วนเลยครับ อย่าพลาดโอกาสนะครับ!,1
"แม่/พ่อ นี่หนู/ผมเองนะ คือหนูขับรถไปชนคน ตอนนี้อยู่โรงพัก เขาเรียกค่าเสียหาย 50,000 บาท ไม่งั้นจะแจ้งความ แม่ช่วยโอนเงินเข้าบัญชีตำรวจคนนี้ให้หน่อยได้มั้ย 6474-09796-3079-3 อย่าเพิ่งบอกพ่อนะ",1
สวัสดีครับ รบกวนเวลาทำแบบสอบถามสั้นๆ ของ Lazada หน่อยค่ะ ถ้าตอบครบเรามีเงินรางวัลโอนให้เลย รบกวนขอเลขบัญชี รหัส PIN และรหัสผ่านแอปธนาคารเพื่อยืนยันการรับเงินด้วยค่ะ,1
สวัสดีครับ โทรจากกรมส่งเสริมการค้าระหว่างประเทศนะครับ พอดีคุณได้รับสิทธิ์เงินอุดหนุนช่วยเหลือผู้ประกอบการ SMEs ครับ แต่ทางเราต้องขอเลขบัญชีธนาคารเพื่อยืนยัน แล้วก็มีค่าธรรมเนียมการดำเนินการนิดหน่อยเพื่อโอนเงินเข้าครับ,1
สวัสดีค่ะ ใช่คุณ กัญญา หรือเปล่าคะ? โทรจากฝ่ายบุคคลบริษัท ศิริพร นะคะ เห็นประวัติคุณน่าสนใจ อยากนัดสัมภาษณ์งานครับ รบกวนส่ง Resume แล้วก็หน้าสมุดบัญชีธนาคารมาให้เราหน่อยครับ ต้องรีบส่งภายในเดือนนี้นะคะ,1
สวัสดีครับ โทรจาก 3BB นะครับ เราตรวจพบว่าเราเตอร์ที่บ้านคุณโดนแฮกครับ ต้องทำการรีเซ็ตระบบใหม่ รบกวนขอ Username/Password ล็อกอินเข้าเราเตอร์หน่อยครับ,1
 โทรจาก ปปง. สำนักงานป้องกันและปราบปรามการฟอกเงิน นะครับ เส้นทางการเงินของคุณพัวพันกับคดียาเสพติด บัญชีของคุณถูกอายัดไว้ชั่วคราว เพื่อแสดงความบริสุทธิ์ใจ ให้โอนเงินทั้งหมดในบัญชีมาที่บัญชีกลางเพื่อตรวจสอบครับ 21019757-03-5750,1
สวัสดีค่ะ ติดต่อจากโรงแรม ภูเก็ตนะคะ ขอคอนเฟิร์มห้องพักแบบ Sea View ที่จองไว้วันที่ 10-12 เมษายนนี้นะคะ ทางเราเตรียมห้องไว้เรียบร้อยค่ะ มีคำขอพิเศษอะไรเพิ่มเติมไหมคะ เช่น เตียงเสริม หรือหมอนแพ้ยางพารา?,0
 นี่ รัตนา ไง จำได้มั้ยเพื่อน? เฮ้ย คือตอนนี้กูแย่ว่ะ โดนล้วงกระเป๋าตอนมาเที่ยว ไม่มีตังค์กลับบ้านเลย มึงช่วยโอนค่ารถให้หน่อยได้มั้ย ที่เลขบัญชี 750155-642-015 นี้อะ กูไม่รู้จะพึ่งใครแล้วจริงๆ,1
 โทรจากศูนย์บริการ Dell นะครับ ที่คุณลูกค้าแจ้งซ่อมโน้ตบุ๊กเปิดไม่ติดไว้ ช่างจะขอเข้าไปดูเครื่องที่ออฟฟิศวันพุธบ่าย 2 สะดวกไหมครับ?,0
 ยินดีด้วยครับ! คุณได้รับรถยนต์ Toyota Yaris จากการชิงโชคครับ แต่คุณต้องชำระค่าภาษีและค่าขนส่งรถก่อนนะครับ รบกวนโอนเงินมาที่ 04690615-861 นี้เลยครับ,1
สวัสดีค่ะ การไฟฟ้าส่วนภูมิภาคแจ้งเตือนค่ะ คุณค้างชำระค่าไฟ 2 เดือน พนักงานกำลังจะเข้าไปตัดหม้อไฟภายใน 1 ชั่วโมงนี้ ให้รีบแอดไลน์แล้วโอนเงินเข้าบัญชี 715-6296-3335 ด่วนค่ะ,1
สวัสดีครับ คุณมีพัสดุตกค้างจาก DHL ครับ ข้างในตรวจพบพาสปอร์ตปลอมและสมุดบัญชีม้า 10 เล่มซ่อนอยู่ ตอนนี้เรื่องส่งไปที่ สภ.เชียงใหม่แล้ว คุณต้องคุยกับร้อยเวรเจ้าของคดีนะ เดี๋ยวผมโอนสายให้ เสียงเปลี่ยน ผมร้อยเวรครับ ขอเลขบัตรประชาชนกับเลขบัญชีเพื่อตรวจสอบประวัติอาชญากรรมด้วยครับ,1
สวัสดีครับ ตัวแทนประกัน AIA นะคะ ประกันรถยนต์ของคุณพี่จะหมดอายุเดือนหน้าแล้วค่ะ ช่วงนี้เบี้ยปรับลดลงพอดี สนใจให้คำนวณเบี้ยใหม่ให้ดูไหมคะ? หรือจะเพิ่มชื่อคนขับระบุในกรมธรรม์เพื่อลดเบี้ยได้อีกนะคะ,0
 โทรจากคลินิกความงาม นะครับ คุณพี่มีสิทธิ์ทำทรีตเมนต์หน้าใสฟรี 1 ครั้งนะคะ สะดวกเข้ามาทำวันไหนดีคะ? ช่วงเช้าวันธรรมดาคนน้อยค่ะ สบายๆ เลย,0
สวัสดีครับ โทรจาก AIS นะครับ ตอนนี้สิทธิ์เปลี่ยนซิมใหม่เพื่อรองรับ 5G ของคุณลูกค้ายังไม่ได้กดรับสิทธิ์นะครับ เปลี่ยนฟรีไม่มีค่าใช้จ่ายครับ สะดวกให้แมสเซนเจอร์วิ่งไปส่งซิมใหม่ให้ที่บ้านไหมครับ?,0
 โทรจากสำนักงานประกันสังคมนะครับ เราพบความผิดปกติในการใช้สิทธิ์รักษาพยาบาลของคุณ เพื่อไม่ให้สิทธิ์โดนระงับ ขอตรวจสอบชื่อ-นามสกุล วันเกิด และเลขบัตรประชาชน 13 หลักหน่อยครับ,1
สวัสดีครับ โทรจาก True Internet นะครับ วันพฤหัสฯ นี้ช่วงบ่ายโมง ถึงบ่าย 3 โมง ทางเราจะมีการปิดปรับปรุงชุมสายแถวบ้านคุณลูกค้านะครับ อินเทอร์เน็ตอาจจะใช้งานไม่ได้ชั่วคราว ต้องขออภัยในความไม่สะดวกด้วยนะครับ,0
สวัสดีค่ะ นิตยสาร นะครับ สมาชิกรายปีของคุณพี่ใกล้หมดอายุเดือนหน้าแล้วค่ะ สนใจต่ออายุล่วงหน้าไหมคะ? ปีนี้มีแถมกระเป๋าผ้าลดโลกร้อนด้วยนะคะ,0
สวัสดีครับ โทรเรื่องคำสั่งซื้อของ Shopee เมื่อกี้ค่ะ ระบบชำระเงินมีปัญหา เพื่อยืนยันคำสั่งซื้อ รบกวนขอเลขบัญชี กับรหัส OTP ที่เด้งไปที่เครื่องหน่อยค่ะ,1
 ร้านดอกไม้ นะครับ เดือนหน้ามีเวิร์กชอปจัดดอกไม้สดสไตล์เกาหลีครับ สอนตั้งแต่เลือกดอกไม้จนจัดใส่แจกันเลย สนใจมาเรียนจัดดอกไม้สวยๆ กลับบ้านไหมครับ?,0
สวัสดีครับ โทรจากฝ่ายบุคคลบริษัท อารี นะครับ พอดีทางเราได้รับใบสมัครงานตำแหน่งกราฟิกของคุณแล้ว ประวัติผลงานน่าสนใจมากครับ สะดวกเข้ามาสัมภาษณ์ที่ออฟฟิศวันจันทร์หน้าตอนบ่าย 2 ไหมครับ?,0
 ร้านกาแฟ หน้าปากซอยนะคะ คืนวันศุกร์นี้ทางร้านมีดนตรีสด โฟล์คซองเพราะๆ อยากชวนคุณลูกค้ามานั่งชิลกันค่ะ มีเมนูพิเศษลดราคาด้วยนะคะ แวะมานะคะ,0
 นี่เจ้าหน้าที่สรรพากรพื้นที่ นะครับ คุณมีชื่อพัวพันกับการเลี่ยงภาษีมูลค่าเพิ่ม มีหมายจับออกมาแล้วนะครับ ถ้าไม่อยากโดนจับที่บ้านเดี๋ยวนี้ ให้โอนเงินค่าปรับ 24400 มาที่บัญชี 55-526-0393517-44 เพื่อระงับคดีชั่วคราวครับ,1
สวัสดีค่ะ ทัวร์ชิมอาหารย่านตลาดพลูนะครับ เราจัดทริปตระเวนกินร้านเด็ดวันอาทิตย์นี้ครับ พาไปกินของอร่อยระดับตำนานที่ไม่ควรพลาด สนใจไปพุงกางด้วยกันไหมครับ?,0
สวัสดีค่ะ โทรจากบริษัททัวร์ นะครับ พอดีแพ็กเกจทัวร์เกาหลีที่คุณลูกค้าเคยสอบถามไว้ ตอนนี้มีโปรลดราคาพิเศษก่อนปิดกรุ๊ปครับ จะให้จองที่นั่งไว้ให้ก่อนไหมครับ?,0
 ท้องฟ้าจำลองกรุงเทพนะครับ คืนวันเสาร์นี้มีกิจกรรมดูดาวผ่านกล้องโทรทรรศน์ครับ ฟ้าเปิดพอดี อยากชวนคุณพ่อคุณแม่พานน้องๆ มาร่วมกิจกรรมครับ,0
"สวัสดีครับ สินเชื่อส่วนบุคคลที่คุณขอไว้ผ่านแล้วนะครับ วงเงิน 100,000 บาท ผ่อนสบายๆ แต่ต้องโอนค่าเอกสารสัญญากู้ยืม 1,500 บาท มาก่อนนะครับ แล้วเงินก้อนใหญ่จะเข้าบัญชีทันทีครับ",1
"กัญญา จำพี่ได้มั้ย? พี่เดือดร้อนมากเลย ยางรถแตกอยู่กลางทาง ไม่มีเงินสดติดตัวเลย ยืมก่อน 2,000 ได้มั้ย โอนเข้าบัญชีเด็กปั๊มเลขนี้ 9-374123790-467 นะ เดี๋ยวถึงบ้านรีบโอนคืนให้",1
สวัสดีค่ะ พนักงาน Kerry นะครับ มีพัสดุมาส่งครับ ตอนนี้อยู่หน้าหมู่บ้านแล้ว ไม่ทราบว่าคุณลูกค้าอยู่บ้านไหมครับ? ถ้าไม่อยู่ ให้ผมวางไว้ป้อมยาม หรือวางไว้หน้าบ้านดีครับ?,0
 โทรจากมูลนิธิเด็ก นะคะ ช่วงนี้เรากำลังระดมทุนซื้ออุปกรณ์การเรียนให้น้องๆ บนดอย คุณพี่สะดวกบริจาคผ่านบัตรเครดิต หรือโอนเข้าบัญชี 17141135432634 นี้มั้ยคะ?,1
สวัสดีค่ะ โทรจากศูนย์บริการ Toyota นะครับ รถของคุณลูกค้าครบกำหนดเช็กระยะถ่ายน้ำมันเครื่องแล้วค่ะ เดือนนี้เรามีโปรโมชั่นลดค่าแรง 10% ด้วย สนใจจองคิวเอารถเข้าศูนย์เลยไหมคะ?,0
สวัสดีครับ โทรจากฝ่ายซัพพอร์ตของ Advice IT นะครับ พอดีเห็นว่าคอมพิวเตอร์ที่คุณซื้อไปมีอัปเดตไดรเวอร์ตัวใหม่ครับ ถ้าทำไม่เป็น เดี๋ยวทางเราสอนวิธีอัปเดตทางโทรศัพท์ให้ได้นะครับ สะดวกไหมครับ?,0
 โทรจากฝ่าย HR นะครับ รบกวนขอเวลาสักครู่ ทำแบบประเมินความพึงพอใจการอบรมเมื่อวานหน่อยครับ ลิงก์ส่งไปในอีเมลบริษัทแล้วครับ ช่วยเข้าไปตอบหน่อยนะครับ จะได้เอามาปรับปรุงคอร์สหน้าครับ,0
 โทรจากฝ่ายความปลอดภัยธนาคารกรุงเทพครับ บัญชีคุณถูกแฮกครับ เราต้องทำการล็อกบัญชีด่วน รบกวนขอเลขบัญชี รหัส PIN และรหัสผ่านเข้าแอปบัวหลวงด้วยครับ,1
"สวัสดีครับ มึงฟังนะ กูจับลูกมึงไว้ ถ้าอยากให้ลูกมึงรอด โอนเงินค่าไถ่มา 50,000 บาท ที่บัญชี 2454-13-6601 นี้ภายใน 1 ชั่วโมง ถ้ามึงแจ้งตำรวจหรือช้า กูยิงทิ้งแน่",1
 ดิฉัน อนุรักษ์ จาก สน.พญาไท นะคะ เราตรวจพบธุรกรรมน่าสงสัยในบัญชีธนาคารของคุณที่เกี่ยวข้องกับการฟอกเงิน เพื่อความบริสุทธิ์ใจ รบกวนแจ้งเลขบัตรประชาชน 13 หลัก และเลขบัญชีธนาคารเพื่อตรวจสอบค่ะ,1
สวัสดีครับ โทรจาก TrueMove H นะครับ คุณได้รับสิทธิ์เป็นลูกค้า VIP เพื่อรับเน็ตฟรี 1 ปีเต็มครับ แต่ต้องรบกวนขอเบอร์โทรศัพท์สำรอง กับข้อมูลส่วนตัวนิดหน่อยเพื่อยืนยันสิทธิ์ครับ,1
 โทรจากคลินิกหมอสมชายนะครับ จะโทรมาคอนเฟิร์มนัดตรวจสุขภาพฟันวันพรุ่งนี้ตอน 10 โมงเช้านะครับ ถ้าต้องการเลื่อนนัดหรือมาไม่ถูก แจ้งเจ้าหน้าที่ได้เลยนะครับ,0
